channel_key,upload_rank,age_days
6bd841b33024,14,0.39
6bd841b33024,15,0.39
6bd841b33024,16,0.4
6bd841b33024,17,0.4
6bd841b33024,18,0.4
6bd841b33024,19,0.41
6bd841b33024,20,0.41
6bd841b33024,21,0.41
6bd841b33024,22,0.42
6bd841b33024,23,0.43
6bd841b33024,24,1.65
6bd841b33024,25,1.65
6bd841b33024,26,1.65
6bd841b33024,27,1.65
6bd841b33024,28,3.86
6bd841b33024,29,3.86
6bd841b33024,30,4.61
6bd841b33024,31,4.61
6bd841b33024,32,4.61
6bd841b33024,33,4.61
6bd841b33024,34,4.86
6bd841b33024,35,4.86
6bd841b33024,36,5.57
6bd841b33024,37,5.57
6bd841b33024,38,6.55
6bd841b33024,39,6.55
6bd841b33024,40,6.55
6bd841b33024,41,6.55
6bd841b33024,42,6.83
6bd841b33024,43,6.83
6bd841b33024,44,6.83
6bd841b33024,45,6.83
6bd841b33024,46,6.83
6bd841b33024,47,6.83
6bd841b33024,48,6.83
6bd841b33024,49,6.83
6bd841b33024,50,6.83
53993cb65ef5,1,0.11
53993cb65ef5,2,0.19
53993cb65ef5,3,0.28
53993cb65ef5,4,0.36
53993cb65ef5,5,0.44
53993cb65ef5,6,1.11
53993cb65ef5,7,1.19
53993cb65ef5,8,1.28
53993cb65ef5,9,1.36
53993cb65ef5,10,1.44
53993cb65ef5,11,2.11
53993cb65ef5,12,2.19
53993cb65ef5,13,2.28
53993cb65ef5,14,2.36
53993cb65ef5,15,2.44
53993cb65ef5,16,3.11
53993cb65ef5,17,3.19
53993cb65ef5,18,3.28
53993cb65ef5,19,3.36
53993cb65ef5,20,3.44
53993cb65ef5,21,3.53
53993cb65ef5,22,4.11
53993cb65ef5,23,4.19
53993cb65ef5,24,4.28
53993cb65ef5,25,4.36
53993cb65ef5,26,4.44
53993cb65ef5,27,5.11
53993cb65ef5,28,5.19
53993cb65ef5,29,5.24
53993cb65ef5,30,5.28
53993cb65ef5,31,5.36
53993cb65ef5,32,5.44
53993cb65ef5,33,5.53
53993cb65ef5,34,6.11
53993cb65ef5,35,6.19
53993cb65ef5,36,6.36
53993cb65ef5,37,6.44
53993cb65ef5,38,7.11
53993cb65ef5,39,7.19
53993cb65ef5,40,7.28
53993cb65ef5,41,7.36
53993cb65ef5,42,7.44
53993cb65ef5,43,8.11
53993cb65ef5,44,8.19
53993cb65ef5,45,8.28
53993cb65ef5,46,8.36
53993cb65ef5,47,8.44
53993cb65ef5,48,9.11
53993cb65ef5,49,9.19
53993cb65ef5,50,9.28
49b9f091ff38,1,0.28
49b9f091ff38,2,0.32
49b9f091ff38,3,0.36
49b9f091ff38,4,0.39
49b9f091ff38,5,1.33
49b9f091ff38,6,1.44
49b9f091ff38,7,2.44
49b9f091ff38,8,2.52
49b9f091ff38,9,3.32
49b9f091ff38,10,4.19
49b9f091ff38,11,4.24
49b9f091ff38,12,4.28
49b9f091ff38,13,4.32
49b9f091ff38,14,4.36
49b9f091ff38,15,4.4
49b9f091ff38,16,4.4
49b9f091ff38,17,4.44
49b9f091ff38,18,5.19
49b9f091ff38,19,5.24
49b9f091ff38,20,5.28
49b9f091ff38,21,5.32
49b9f091ff38,22,5.36
49b9f091ff38,23,5.4
49b9f091ff38,24,5.44
49b9f091ff38,25,5.5
49b9f091ff38,26,6.19
49b9f091ff38,27,6.23
49b9f091ff38,28,6.28
49b9f091ff38,29,6.32
49b9f091ff38,30,6.36
49b9f091ff38,31,6.4
49b9f091ff38,32,7.27
49b9f091ff38,33,8.44
49b9f091ff38,34,9.25
49b9f091ff38,35,9.41
49b9f091ff38,36,9.47
49b9f091ff38,37,10.48
49b9f091ff38,38,11.19
49b9f091ff38,39,11.24
49b9f091ff38,40,11.28
49b9f091ff38,41,11.32
49b9f091ff38,42,11.36
49b9f091ff38,43,11.4
49b9f091ff38,44,11.44
49b9f091ff38,45,12.19
49b9f091ff38,46,12.23
49b9f091ff38,47,12.28
49b9f091ff38,48,12.32
49b9f091ff38,49,12.36
49b9f091ff38,50,12.4
48897fbb2b81,1,0.57
48897fbb2b81,2,1.24
48897fbb2b81,3,1.55
48897fbb2b81,4,1.62
48897fbb2b81,5,3.53
48897fbb2b81,6,5.35
48897fbb2b81,7,6.53
48897fbb2b81,8,8.56
48897fbb2b81,9,11.18
48897fbb2b81,10,12.4
48897fbb2b81,11,12.56
48897fbb2b81,12,13.57
48897fbb2b81,13,14.29
48897fbb2b81,14,14.55
48897fbb2b81,15,15.55
48897fbb2b81,16,16.57
48897fbb2b81,17,17.65
48897fbb2b81,18,19.56
48897fbb2b81,19,19.99
48897fbb2b81,20,20.54
48897fbb2b81,21,21.56
48897fbb2b81,22,22.54
48897fbb2b81,23,26.66
48897fbb2b81,24,28.57
48897fbb2b81,25,30.57
48897fbb2b81,26,32.57
48897fbb2b81,27,34.38
48897fbb2b81,28,36.55
48897fbb2b81,29,39.42
48897fbb2b81,30,40.53
48897fbb2b81,31,42.05
48897fbb2b81,32,42.55
48897fbb2b81,33,43.57
48897fbb2b81,34,44.56
48897fbb2b81,35,45.59
48897fbb2b81,36,46.57
48897fbb2b81,37,47.58
48897fbb2b81,38,48.56
48897fbb2b81,39,49.58
48897fbb2b81,40,50.56
48897fbb2b81,41,51.39
48897fbb2b81,42,52.62
48897fbb2b81,43,53.56
48897fbb2b81,44,54.56
48897fbb2b81,45,55.36
48897fbb2b81,46,55.56
48897fbb2b81,47,56.55
48897fbb2b81,48,58.26
48897fbb2b81,49,59.22
48897fbb2b81,50,60.3
e966957b8392,1,0.61
e966957b8392,2,1.61
e966957b8392,3,2.61
e966957b8392,4,3.61
e966957b8392,5,4.61
e966957b8392,6,5.61
e966957b8392,7,6.61
e966957b8392,8,7.61
e966957b8392,9,8.61
e966957b8392,10,9.61
e966957b8392,11,10.61
e966957b8392,12,11.61
e966957b8392,13,12.61
e966957b8392,14,13.61
e966957b8392,15,14.61
e966957b8392,16,15.61
e966957b8392,17,16.61
e966957b8392,18,17.61
e966957b8392,19,18.36
e966957b8392,20,18.61
e966957b8392,21,19.61
e966957b8392,22,20.61
e966957b8392,23,21.61
e966957b8392,24,22.61
e966957b8392,25,23.61
e966957b8392,26,24.61
e966957b8392,27,25.61
e966957b8392,28,26.61
e966957b8392,29,27.61
e966957b8392,30,28.61
e966957b8392,31,29.61
e966957b8392,32,30.61
e966957b8392,33,31.61
e966957b8392,34,32.61
e966957b8392,35,33.61
e966957b8392,36,34.61
e966957b8392,37,35.61
e966957b8392,38,36.57
e966957b8392,39,36.61
e966957b8392,40,37.61
e966957b8392,41,38.61
e966957b8392,42,39.61
e966957b8392,43,40.61
e966957b8392,44,41.61
e966957b8392,45,42.36
e966957b8392,46,42.61
e966957b8392,47,43.61
e966957b8392,48,44.61
e966957b8392,49,45.61
e966957b8392,50,46.61
099efd0fb5be,1,1.38
099efd0fb5be,2,2.35
099efd0fb5be,3,3.59
099efd0fb5be,4,4.59
099efd0fb5be,5,6.38
099efd0fb5be,6,7.46
099efd0fb5be,7,9.57
099efd0fb5be,8,10.55
099efd0fb5be,9,11.38
099efd0fb5be,10,12.71
099efd0fb5be,11,14.71
099efd0fb5be,12,15.54
099efd0fb5be,13,16.44
099efd0fb5be,14,17.46
099efd0fb5be,15,20.59
099efd0fb5be,16,21.33
099efd0fb5be,17,23.71
099efd0fb5be,18,24.71
099efd0fb5be,19,25.65
099efd0fb5be,20,30.71
099efd0fb5be,21,31.71
099efd0fb5be,22,36.38
099efd0fb5be,23,36.59
099efd0fb5be,24,37.58
099efd0fb5be,25,38.59
099efd0fb5be,26,42.31
099efd0fb5be,27,43.46
099efd0fb5be,28,48.59
099efd0fb5be,29,49.46
099efd0fb5be,30,49.59
099efd0fb5be,31,51.46
099efd0fb5be,32,54.46
099efd0fb5be,33,56.38
099efd0fb5be,34,58.46
099efd0fb5be,35,61.46
099efd0fb5be,36,63.46
099efd0fb5be,37,65.38
099efd0fb5be,38,67.39
099efd0fb5be,39,68.59
099efd0fb5be,40,71.42
099efd0fb5be,41,72.42
099efd0fb5be,42,74.44
099efd0fb5be,43,75.59
099efd0fb5be,44,77.55
099efd0fb5be,45,78.38
099efd0fb5be,46,79.46
099efd0fb5be,47,79.59
099efd0fb5be,48,81.39
099efd0fb5be,49,83.59
099efd0fb5be,50,84.59
4d2a6f900d34,1,0.32
4d2a6f900d34,2,2.32
4d2a6f900d34,3,4.32
4d2a6f900d34,4,5.32
4d2a6f900d34,5,6.32
4d2a6f900d34,6,8.32
4d2a6f900d34,7,11.32
4d2a6f900d34,8,12.32
4d2a6f900d34,9,13.32
4d2a6f900d34,10,18.32
4d2a6f900d34,11,22.29
4d2a6f900d34,12,23.32
4d2a6f900d34,13,25.32
4d2a6f900d34,14,26.32
4d2a6f900d34,15,27.32
4d2a6f900d34,16,32.32
4d2a6f900d34,17,33.32
4d2a6f900d34,18,34.32
4d2a6f900d34,19,35.32
4d2a6f900d34,20,36.32
4d2a6f900d34,21,38.32
4d2a6f900d34,22,39.32
4d2a6f900d34,23,40.32
4d2a6f900d34,24,41.32
4d2a6f900d34,25,42.32
4d2a6f900d34,26,43.32
4d2a6f900d34,27,46.32
4d2a6f900d34,28,47.32
4d2a6f900d34,29,48.32
4d2a6f900d34,30,49.32
4d2a6f900d34,31,50.32
4d2a6f900d34,32,52.32
4d2a6f900d34,33,53.32
4d2a6f900d34,34,54.32
4d2a6f900d34,35,55.32
4d2a6f900d34,36,56.32
4d2a6f900d34,37,57.32
4d2a6f900d34,38,59.32
4d2a6f900d34,39,60.32
4d2a6f900d34,40,61.32
4d2a6f900d34,41,62.32
4d2a6f900d34,42,63.32
4d2a6f900d34,43,64.32
4d2a6f900d34,44,66.32
4d2a6f900d34,45,67.32
4d2a6f900d34,46,68.32
4d2a6f900d34,47,69.32
4d2a6f900d34,48,70.32
4d2a6f900d34,49,71.32
4d2a6f900d34,50,75.32
fa1c76621a24,1,0.88
fa1c76621a24,2,3.88
fa1c76621a24,3,4.88
fa1c76621a24,4,6.88
fa1c76621a24,5,7.88
fa1c76621a24,6,9.88
fa1c76621a24,7,10.88
fa1c76621a24,8,12.88
fa1c76621a24,9,13.88
fa1c76621a24,10,14.88
fa1c76621a24,11,16.88
fa1c76621a24,12,17.88
fa1c76621a24,13,19.88
fa1c76621a24,14,20.88
fa1c76621a24,15,21.88
fa1c76621a24,16,23.88
fa1c76621a24,17,24.88
fa1c76621a24,18,25.88
fa1c76621a24,19,27.88
fa1c76621a24,20,28.88
fa1c76621a24,21,30.88
fa1c76621a24,22,31.88
fa1c76621a24,23,32.88
fa1c76621a24,24,33.88
fa1c76621a24,25,34.88
fa1c76621a24,26,35.88
fa1c76621a24,27,36.88
fa1c76621a24,28,38.88
fa1c76621a24,29,39.88
fa1c76621a24,30,40.88
fa1c76621a24,31,43.88
fa1c76621a24,32,47.88
fa1c76621a24,33,49.88
fa1c76621a24,34,50.88
fa1c76621a24,35,52.88
fa1c76621a24,36,53.88
fa1c76621a24,37,54.88
fa1c76621a24,38,55.88
fa1c76621a24,39,56.88
fa1c76621a24,40,57.88
fa1c76621a24,41,58.88
fa1c76621a24,42,59.88
4af3e172ca83,1,0.24
4af3e172ca83,2,0.29
4af3e172ca83,3,0.29
4af3e172ca83,4,0.29
4af3e172ca83,5,0.29
4af3e172ca83,6,2.28
4af3e172ca83,7,2.29
4af3e172ca83,8,2.29
4af3e172ca83,9,2.29
4af3e172ca83,10,2.29
4af3e172ca83,11,3.25
4af3e172ca83,12,3.29
4af3e172ca83,13,3.29
4af3e172ca83,14,3.29
4af3e172ca83,15,3.29
4af3e172ca83,16,3.29
4af3e172ca83,17,3.29
4af3e172ca83,18,4.29
4af3e172ca83,19,4.29
4af3e172ca83,20,4.29
4af3e172ca83,21,4.29
4af3e172ca83,22,4.29
4af3e172ca83,23,4.29
4af3e172ca83,24,5.23
4af3e172ca83,25,5.25
4af3e172ca83,26,5.25
4af3e172ca83,27,5.27
4af3e172ca83,28,5.27
4af3e172ca83,29,6.25
4af3e172ca83,30,6.25
4af3e172ca83,31,7.28
4af3e172ca83,32,7.28
4af3e172ca83,33,8.25
4af3e172ca83,34,8.28
4af3e172ca83,35,9.34
4af3e172ca83,36,9.34
4af3e172ca83,37,9.34
4af3e172ca83,38,10.39
4af3e172ca83,39,11.29
4af3e172ca83,40,11.29
4af3e172ca83,41,12.23
4af3e172ca83,42,12.23
4af3e172ca83,43,12.24
4af3e172ca83,44,12.29
4af3e172ca83,45,13.28
4af3e172ca83,46,13.28
4af3e172ca83,47,16.64
4af3e172ca83,48,16.64
4af3e172ca83,49,16.64
4af3e172ca83,50,18.25
8bf6ed224145,1,0.09
8bf6ed224145,2,0.14
8bf6ed224145,3,1.07
8bf6ed224145,4,1.13
8bf6ed224145,5,1.19
8bf6ed224145,6,2.1
8bf6ed224145,7,2.4
8bf6ed224145,8,2.57
8bf6ed224145,9,2.74
8bf6ed224145,10,2.83
8bf6ed224145,11,3.13
8bf6ed224145,12,4.14
8bf6ed224145,13,4.21
8bf6ed224145,14,5.08
8bf6ed224145,15,5.2
8bf6ed224145,16,6.1
8bf6ed224145,17,6.19
8bf6ed224145,18,6.3
8bf6ed224145,19,7.08
8bf6ed224145,20,7.12
8bf6ed224145,21,7.2
8bf6ed224145,22,8.13
8bf6ed224145,23,8.21
8bf6ed224145,24,8.46
8bf6ed224145,25,9.12
8bf6ed224145,26,9.18
8bf6ed224145,27,9.4
8bf6ed224145,28,9.74
8bf6ed224145,29,10.15
8bf6ed224145,30,11.16
8bf6ed224145,31,11.24
8bf6ed224145,32,11.57
8bf6ed224145,33,12.07
8bf6ed224145,34,12.1
8bf6ed224145,35,12.18
8bf6ed224145,36,13.07
8bf6ed224145,37,13.14
8bf6ed224145,38,13.4
8bf6ed224145,39,14.08
8bf6ed224145,40,14.12
8bf6ed224145,41,14.22
8bf6ed224145,42,15.08
8bf6ed224145,43,15.13
8bf6ed224145,44,15.18
8bf6ed224145,45,16.09
8bf6ed224145,46,16.22
8bf6ed224145,47,16.4
8bf6ed224145,48,16.74
8bf6ed224145,49,17.14
8bf6ed224145,50,17.32
dea19225d9de,1,0.39
dea19225d9de,2,1.21
dea19225d9de,3,1.48
dea19225d9de,4,1.91
dea19225d9de,5,2.32
dea19225d9de,6,3.31
dea19225d9de,7,4.15
dea19225d9de,8,4.25
dea19225d9de,9,5.27
dea19225d9de,10,7.2
dea19225d9de,11,8.21
dea19225d9de,12,8.29
dea19225d9de,13,9.41
dea19225d9de,14,10.07
dea19225d9de,15,11.22
dea19225d9de,16,12.34
dea19225d9de,17,14.44
dea19225d9de,18,15.32
dea19225d9de,19,16.31
dea19225d9de,20,17.22
dea19225d9de,21,17.45
dea19225d9de,22,19.24
dea19225d9de,23,22.31
dea19225d9de,24,23.38
dea19225d9de,25,25.19
dea19225d9de,26,26.29
dea19225d9de,27,28.17
dea19225d9de,28,28.38
dea19225d9de,29,29.35
dea19225d9de,30,32.42
dea19225d9de,31,33.47
dea19225d9de,32,34.46
dea19225d9de,33,35.23
dea19225d9de,34,38.27
dea19225d9de,35,40.3
dea19225d9de,36,42.28
dea19225d9de,37,44.22
dea19225d9de,38,45.45
dea19225d9de,39,46.26
dea19225d9de,40,48.31
dea19225d9de,41,49.24
dea19225d9de,42,51.3
dea19225d9de,43,52.33
dea19225d9de,44,54.31
dea19225d9de,45,55.33
dea19225d9de,46,56.34
dea19225d9de,47,58.18
dea19225d9de,48,58.31
dea19225d9de,49,58.48
dea19225d9de,50,60.2
f90633287e5a,1,0.2
f90633287e5a,2,0.22
f90633287e5a,3,0.24
f90633287e5a,4,0.25
f90633287e5a,5,0.25
f90633287e5a,6,0.26
f90633287e5a,7,0.26
f90633287e5a,8,0.26
f90633287e5a,9,0.26
f90633287e5a,10,0.26
f90633287e5a,11,0.26
f90633287e5a,12,0.26
f90633287e5a,13,0.26
f90633287e5a,14,0.27
f90633287e5a,15,0.27
f90633287e5a,16,0.27
f90633287e5a,17,0.27
f90633287e5a,18,0.27
f90633287e5a,19,0.28
f90633287e5a,20,0.28
f90633287e5a,21,0.28
f90633287e5a,22,0.29
f90633287e5a,23,0.29
f90633287e5a,24,0.29
f90633287e5a,25,0.29
f90633287e5a,26,0.29
f90633287e5a,27,0.3
f90633287e5a,28,0.32
f90633287e5a,29,0.33
f90633287e5a,30,0.33
f90633287e5a,31,0.33
f90633287e5a,32,0.33
f90633287e5a,33,0.33
f90633287e5a,34,0.34
f90633287e5a,35,0.34
f90633287e5a,36,0.34
f90633287e5a,37,0.34
f90633287e5a,38,0.34
f90633287e5a,39,0.35
f90633287e5a,40,0.35
f90633287e5a,41,0.36
f90633287e5a,42,0.36
f90633287e5a,43,0.37
f90633287e5a,44,0.37
f90633287e5a,45,0.37
f90633287e5a,46,0.39
f90633287e5a,47,0.4
f90633287e5a,48,0.41
f90633287e5a,49,0.41
f90633287e5a,50,0.41
f4c0e0aa1401,1,1.37
f4c0e0aa1401,2,1.38
f4c0e0aa1401,3,1.39
f4c0e0aa1401,4,1.4
f4c0e0aa1401,5,2.27
f4c0e0aa1401,6,3.35
f4c0e0aa1401,7,3.37
f4c0e0aa1401,8,3.38
f4c0e0aa1401,9,4.36
f4c0e0aa1401,10,4.44
f4c0e0aa1401,11,4.47
f4c0e0aa1401,12,4.51
f4c0e0aa1401,13,4.53
f4c0e0aa1401,14,4.54
f4c0e0aa1401,15,5.17
f4c0e0aa1401,16,5.19
f4c0e0aa1401,17,5.19
f4c0e0aa1401,18,5.22
f4c0e0aa1401,19,5.23
f4c0e0aa1401,20,5.23
f4c0e0aa1401,21,5.26
f4c0e0aa1401,22,5.27
f4c0e0aa1401,23,5.27
f4c0e0aa1401,24,5.55
f4c0e0aa1401,25,6.33
f4c0e0aa1401,26,6.41
f4c0e0aa1401,27,6.52
f4c0e0aa1401,28,7.28
f4c0e0aa1401,29,7.38
f4c0e0aa1401,30,7.49
f4c0e0aa1401,31,7.5
f4c0e0aa1401,32,7.53
f4c0e0aa1401,33,8.39
f4c0e0aa1401,34,8.52
f4c0e0aa1401,35,8.55
f4c0e0aa1401,36,9.39
f4c0e0aa1401,37,9.42
f4c0e0aa1401,38,9.45
f4c0e0aa1401,39,9.46
f4c0e0aa1401,40,9.48
f4c0e0aa1401,41,9.49
f4c0e0aa1401,42,9.49
f4c0e0aa1401,43,9.5
f4c0e0aa1401,44,9.51
f4c0e0aa1401,45,9.52
f4c0e0aa1401,46,10.31
f4c0e0aa1401,47,10.36
f4c0e0aa1401,48,10.36
f4c0e0aa1401,49,10.56
f4c0e0aa1401,50,10.58
f9fd29535ca2,1,0.05
f9fd29535ca2,2,0.23
f9fd29535ca2,3,0.98
f9fd29535ca2,4,1.19
f9fd29535ca2,5,2.06
f9fd29535ca2,6,2.11
f9fd29535ca2,7,2.85
f9fd29535ca2,8,3.02
f9fd29535ca2,9,3.13
f9fd29535ca2,10,4.02
f9fd29535ca2,11,4.2
f9fd29535ca2,12,5.17
f9fd29535ca2,13,5.93
f9fd29535ca2,14,6.12
f9fd29535ca2,15,7.07
f9fd29535ca2,16,7.86
f9fd29535ca2,17,7.89
f9fd29535ca2,18,8.01
f9fd29535ca2,19,8.14
f9fd29535ca2,20,9.1
f9fd29535ca2,21,9.18
f9fd29535ca2,22,10.15
f9fd29535ca2,23,11.08
f9fd29535ca2,24,11.26
f9fd29535ca2,25,12.22
f9fd29535ca2,26,12.98
f9fd29535ca2,27,13.21
f9fd29535ca2,28,14.05
f9fd29535ca2,29,14.19
f9fd29535ca2,30,15.02
f9fd29535ca2,31,15.2
f9fd29535ca2,32,16.0
f9fd29535ca2,33,16.18
f9fd29535ca2,34,17.19
f9fd29535ca2,35,17.31
f9fd29535ca2,36,17.97
f9fd29535ca2,37,18.18
f9fd29535ca2,38,19.17
f9fd29535ca2,39,20.05
f9fd29535ca2,40,20.24
f9fd29535ca2,41,21.1
f9fd29535ca2,42,21.22
f9fd29535ca2,43,22.01
f9fd29535ca2,44,22.17
f9fd29535ca2,45,22.95
f9fd29535ca2,46,23.07
f9fd29535ca2,47,23.22
f9fd29535ca2,48,23.98
f9fd29535ca2,49,24.21
f9fd29535ca2,50,25.01
57deb8423343,1,0.19
57deb8423343,2,1.28
57deb8423343,3,3.23
57deb8423343,4,5.28
57deb8423343,5,7.31
57deb8423343,6,8.32
57deb8423343,7,10.18
57deb8423343,8,11.31
57deb8423343,9,13.3
57deb8423343,10,14.34
57deb8423343,11,15.32
57deb8423343,12,15.6
57deb8423343,13,16.36
57deb8423343,14,18.36
57deb8423343,15,18.61
57deb8423343,16,19.38
57deb8423343,17,19.59
57deb8423343,18,20.3
57deb8423343,19,22.06
57deb8423343,20,22.6
57deb8423343,21,25.34
57deb8423343,22,27.29
57deb8423343,23,33.27
57deb8423343,24,37.43
57deb8423343,25,39.36
57deb8423343,26,43.43
57deb8423343,27,45.29
57deb8423343,28,48.36
57deb8423343,29,48.38
57deb8423343,30,49.33
57deb8423343,31,50.36
57deb8423343,32,52.38
57deb8423343,33,54.38
57deb8423343,34,60.33
57deb8423343,35,61.25
57deb8423343,36,62.36
57deb8423343,37,62.38
57deb8423343,38,63.23
57deb8423343,39,65.05
57deb8423343,40,66.01
57deb8423343,41,67.36
57deb8423343,42,70.3
57deb8423343,43,76.35
57deb8423343,44,76.38
57deb8423343,45,77.31
57deb8423343,46,80.32
57deb8423343,47,82.28
57deb8423343,48,84.28
57deb8423343,49,86.2
57deb8423343,50,88.23
493caa49b027,1,0.57
493caa49b027,2,1.57
493caa49b027,3,3.96
493caa49b027,4,4.56
493caa49b027,5,4.98
493caa49b027,6,6.2
493caa49b027,7,7.28
493caa49b027,8,9.57
493caa49b027,9,9.57
493caa49b027,10,11.57
493caa49b027,11,12.57
493caa49b027,12,12.73
493caa49b027,13,13.08
493caa49b027,14,13.97
493caa49b027,15,15.22
493caa49b027,16,17.3
493caa49b027,17,17.57
493caa49b027,18,19.57
493caa49b027,19,22.43
493caa49b027,20,22.57
dcc012f85671,1,0.69
dcc012f85671,2,3.69
dcc012f85671,3,3.9
dcc012f85671,4,4.69
dcc012f85671,5,4.9
dcc012f85671,6,5.69
dcc012f85671,7,9.9
dcc012f85671,8,10.69
dcc012f85671,9,10.9
dcc012f85671,10,11.69
dcc012f85671,11,11.9
dcc012f85671,12,12.69
dcc012f85671,13,12.88
dcc012f85671,14,13.63
dcc012f85671,15,13.65
dcc012f85671,16,13.69
dcc012f85671,17,13.88
dcc012f85671,18,14.69
dcc012f85671,19,14.9
dcc012f85671,20,15.69
dcc012f85671,21,15.88
dcc012f85671,22,16.69
dcc012f85671,23,16.99
dcc012f85671,24,17.69
dcc012f85671,25,18.63
dcc012f85671,26,18.78
dcc012f85671,27,19.39
dcc012f85671,28,19.42
dcc012f85671,29,19.44
dcc012f85671,30,19.69
dcc012f85671,31,20.69
dcc012f85671,32,21.69
dcc012f85671,33,22.69
dcc012f85671,34,23.53
dcc012f85671,35,24.03
dcc012f85671,36,25.44
dcc012f85671,37,26.92
dcc012f85671,38,28.8
dcc012f85671,39,29.47
dcc012f85671,40,30.69
dcc012f85671,41,30.82
dcc012f85671,42,31.47
dcc012f85671,43,32.65
dcc012f85671,44,33.63
dcc012f85671,45,34.45
dcc012f85671,46,36.65
dcc012f85671,47,37.65
dcc012f85671,48,38.65
dcc012f85671,49,39.65
dcc012f85671,50,40.44
ef0cb36a0acb,1,1.02
ef0cb36a0acb,2,1.98
ef0cb36a0acb,3,2.03
ef0cb36a0acb,4,2.98
ef0cb36a0acb,5,4.9
ef0cb36a0acb,6,4.96
ef0cb36a0acb,7,5.02
ef0cb36a0acb,8,5.89
ef0cb36a0acb,9,6.03
ef0cb36a0acb,10,7.03
ef0cb36a0acb,11,7.15
ef0cb36a0acb,12,7.94
ef0cb36a0acb,13,8.96
ef0cb36a0acb,14,9.02
ef0cb36a0acb,15,9.53
ef0cb36a0acb,16,9.69
ef0cb36a0acb,17,9.82
ef0cb36a0acb,18,11.01
ef0cb36a0acb,19,11.87
ef0cb36a0acb,20,11.95
ef0cb36a0acb,21,12.93
ef0cb36a0acb,22,12.98
ef0cb36a0acb,23,13.9
ef0cb36a0acb,24,13.96
ef0cb36a0acb,25,14.02
ef0cb36a0acb,26,14.89
ef0cb36a0acb,27,14.92
ef0cb36a0acb,28,14.97
ef0cb36a0acb,29,16.06
ef0cb36a0acb,30,16.31
ef0cb36a0acb,31,17.0
ef0cb36a0acb,32,19.03
ef0cb36a0acb,33,20.01
8502bb0c7591,1,0.47
8502bb0c7591,2,1.47
8502bb0c7591,3,2.48
8502bb0c7591,4,3.48
8502bb0c7591,5,4.48
8502bb0c7591,6,5.47
8502bb0c7591,7,6.42
8502bb0c7591,8,7.48
8502bb0c7591,9,8.42
8502bb0c7591,10,9.5
8502bb0c7591,11,11.49
8502bb0c7591,12,12.49
8502bb0c7591,13,13.46
8502bb0c7591,14,14.52
8502bb0c7591,15,15.43
8502bb0c7591,16,15.45
8502bb0c7591,17,16.39
8502bb0c7591,18,17.35
8502bb0c7591,19,18.36
8502bb0c7591,20,19.34
8502bb0c7591,21,20.33
8502bb0c7591,22,21.45
8502bb0c7591,23,21.47
8502bb0c7591,24,22.46
8502bb0c7591,25,23.36
8502bb0c7591,26,24.39
8502bb0c7591,27,25.51
8502bb0c7591,28,26.48
8502bb0c7591,29,27.49
8502bb0c7591,30,28.45
8502bb0c7591,31,29.48
8502bb0c7591,32,30.46
8502bb0c7591,33,31.28
8502bb0c7591,34,32.16
8502bb0c7591,35,32.39
8502bb0c7591,36,33.45
8502bb0c7591,37,34.47
8502bb0c7591,38,35.21
8502bb0c7591,39,36.46
8502bb0c7591,40,37.39
8502bb0c7591,41,38.38
8502bb0c7591,42,39.46
8502bb0c7591,43,40.39
8502bb0c7591,44,41.4
8502bb0c7591,45,42.44
8502bb0c7591,46,43.51
8502bb0c7591,47,44.43
8502bb0c7591,48,45.44
8502bb0c7591,49,46.59
8502bb0c7591,50,48.47
b82455e6332a,1,0.65
b82455e6332a,2,0.9
b82455e6332a,3,1.65
b82455e6332a,4,1.9
b82455e6332a,5,2.72
b82455e6332a,6,3.03
b82455e6332a,7,3.65
b82455e6332a,8,3.9
b82455e6332a,9,4.65
b82455e6332a,10,4.9
b82455e6332a,11,5.65
b82455e6332a,12,5.9
b82455e6332a,13,6.65
b82455e6332a,14,6.9
b82455e6332a,15,7.65
b82455e6332a,16,7.9
b82455e6332a,17,8.65
b82455e6332a,18,8.9
b82455e6332a,19,9.82
b82455e6332a,20,10.03
b82455e6332a,21,10.9
b82455e6332a,22,11.65
b82455e6332a,23,11.9
b82455e6332a,24,12.61
b82455e6332a,25,12.9
b82455e6332a,26,13.43
b82455e6332a,27,13.86
b82455e6332a,28,14.07
b82455e6332a,29,14.65
b82455e6332a,30,14.9
b82455e6332a,31,15.65
b82455e6332a,32,15.86
b82455e6332a,33,16.74
b82455e6332a,34,16.88
b82455e6332a,35,17.03
b82455e6332a,36,17.9
b82455e6332a,37,18.03
b82455e6332a,38,18.65
b82455e6332a,39,18.9
b82455e6332a,40,19.11
b82455e6332a,41,19.61
b82455e6332a,42,19.77
b82455e6332a,43,19.93
b82455e6332a,44,20.65
b82455e6332a,45,20.86
b82455e6332a,46,21.65
b82455e6332a,47,21.86
b82455e6332a,48,22.86
b82455e6332a,49,23.57
b82455e6332a,50,23.95
9b7cf8f4bb10,1,1.29
9b7cf8f4bb10,2,2.28
9b7cf8f4bb10,3,3.31
9b7cf8f4bb10,4,4.29
9b7cf8f4bb10,5,5.3
9b7cf8f4bb10,6,9.3
9b7cf8f4bb10,7,10.31
9b7cf8f4bb10,8,12.71
9b7cf8f4bb10,9,20.15
9b7cf8f4bb10,10,22.31
9b7cf8f4bb10,11,24.31
9b7cf8f4bb10,12,25.06
